order_id,client_id,location_id,employee_id,registration_date,order_status_id,total_amount,notes
1415,228,4,7,2026-03-19,6,64.50,Aplicada política de cliente VIP
1416,228,4,8,2026-04-09,3,338.90,Entrega coordinada desde tienda
1417,228,4,8,2026-03-21,4,885.90,Pago realizado con transferencia bancaria
1418,228,2,3,2026-04-20,1,373.30,Venta con seguimiento comercial
1419,228,4,7,2026-04-21,4,593.65,Aplicada política de cliente VIP
1420,228,5,9,2026-02-22,3,370.90,Entrega coordinada desde tienda
1421,229,5,10,2025-08-19,1,243.50,Compra para evento corporativo
1422,229,8,15,2026-01-20,4,5145.90,
1423,229,4,7,2026-02-01,4,272.80,Venta con seguimiento comercial
1424,229,6,12,2025-10-14,3,93.75,Entrega coordinada desde tienda
1425,229,8,16,2026-01-11,4,88.00,Venta con seguimiento comercial
1426,229,9,17,2025-10-25,1,100.80,Solicitud especial de empaque
1427,229,2,3,2026-04-14,4,52.50,
1428,230,9,17,2025-10-17,4,1242.70,
1429,230,5,9,2025-04-27,4,34.10,Pedido entregado en horario solicitado
1430,231,3,5,2025-12-02,4,894.50,Devolución parcial procesada
1431,231,8,15,2025-09-12,4,48.90,Aplicado descuento promocional
1432,231,3,5,2024-09-18,2,1612.80,Pedido entregado en horario solicitado
1433,231,3,6,2025-12-24,4,530.40,Coordinación con logística externa
1434,231,1,1,2022-11-18,4,139.25,Compra para evento corporativo
1435,232,8,16,2026-04-02,1,105.50,Aplicado descuento promocional
1436,233,6,12,2025-12-17,4,450.90,
1437,234,1,1,2026-03-29,2,98.80,Pago realizado con transferencia bancaria
1438,235,9,17,2023-05-19,4,82.70,Compra para evento corporativo
1439,236,8,16,2026-03-13,3,35.60,Aplicado descuento promocional
1440,236,2,3,2026-03-06,4,486.25,Aplicado descuento promocional
1441,236,5,10,2026-04-11,4,44.50,Aplicada política de cliente VIP
1442,236,6,12,2026-02-22,2,37.50,Solicitud especial de empaque
1443,236,1,2,2026-04-13,4,1120.20,Aplicado descuento promocional
1444,236,3,5,2026-02-18,2,104.50,Pago dividido en dos cuotas
1445,236,3,6,2026-04-04,4,1583.70,
1446,236,4,8,2026-03-02,4,101.40,Pago dividido en dos cuotas
1447,236,5,10,2026-03-28,4,17.50,Solicitud especial de empaque
1448,236,1,1,2026-04-10,4,2489.80,Aplicado descuento promocional
1449,236,6,11,2026-03-23,4,319.00,Coordinación con logística externa
1450,236,4,7,2026-03-25,4,87.00,Solicitud especial de empaque
1451,236,7,13,2026-03-16,4,217.25,Pedido entregado en horario solicitado
1452,236,4,8,2026-03-23,4,109.60,Venta con seguimiento comercial
1453,236,7,14,2026-04-02,4,62.05,Aplicada política de cliente VIP
1454,236,7,13,2026-04-23,4,232.30,Aplicado descuento promocional
1455,236,7,14,2026-04-23,3,785.20,Devolución parcial procesada
1456,237,3,6,2026-04-10,4,564.70,Cliente solicitó comprobante electrónico
1457,237,3,6,2025-06-27,4,485.90,Solicitud especial de empaque
1458,237,2,4,2025-09-29,4,213.15,Venta con seguimiento comercial
1459,237,8,16,2025-12-13,4,387.80,"Cliente nuevo, primera compra"
1460,237,6,11,2025-12-26,4,40.20,Entrega coordinada desde tienda
1461,237,3,5,2025-08-02,4,96.20,Devolución parcial procesada
1462,237,9,17,2025-10-28,4,195.00,
1463,237,3,6,2025-11-02,4,626.50,Pago dividido en dos cuotas
1464,237,1,1,2025-10-12,4,2578.20,Pago realizado con transferencia bancaria
1465,237,2,3,2026-01-30,4,5795.20,Solicitud especial de empaque
1466,237,7,13,2025-10-21,4,198.00,Pago realizado con transferencia bancaria
1467,237,5,9,2026-03-18,4,494.20,Venta con seguimiento comercial
1468,237,7,13,2026-03-09,4,1063.10,
1469,238,2,3,2026-04-16,4,301.30,Coordinación con logística externa
1470,238,8,15,2026-03-27,4,242.50,Cliente solicitó comprobante electrónico
1471,239,4,8,2025-12-02,4,166.10,Cliente solicitó comprobante electrónico
1472,240,9,17,2024-11-03,4,231.30,Venta con seguimiento comercial
1473,240,3,6,2024-09-18,2,106.50,Aplicada política de cliente VIP
1474,240,4,7,2024-12-12,4,184.15,Solicitud especial de empaque
1475,240,3,5,2024-10-30,6,138.00,Aplicada política de cliente VIP
1476,240,7,14,2024-10-22,4,43.80,"Cliente nuevo, primera compra"
1477,240,5,9,2025-02-05,1,2302.20,Compra para evento corporativo
1478,240,2,3,2025-08-24,4,812.30,Aplicado descuento promocional
1479,240,8,15,2024-05-02,4,254.05,Aplicado descuento promocional
1480,240,2,4,2025-08-22,4,125.20,"Cliente recurrente, prioridad alta"
1481,240,6,12,2024-10-09,3,764.20,Entrega coordinada desde tienda
1482,240,4,7,2024-12-07,4,184.20,Pedido entregado en horario solicitado
1483,240,5,10,2026-03-26,2,86.00,Pago dividido en dos cuotas
1484,240,5,10,2025-06-18,4,65.65,Solicitud especial de empaque
1485,241,8,16,2024-11-17,5,413.80,Aplicado descuento promocional
1486,242,4,8,2026-04-22,4,327.40,Compra para evento corporativo
1487,242,3,5,2024-11-22,1,199.45,Entrega coordinada desde tienda
1488,242,6,12,2025-06-17,4,901.80,Compra para evento corporativo
1489,242,4,7,2025-01-22,4,225.60,Pedido entregado en horario solicitado
1490,242,2,3,2026-02-18,1,120.60,Pedido entregado en horario solicitado
1491,242,2,4,2025-05-25,4,493.90,Entrega coordinada desde tienda
1492,243,6,11,2026-04-14,1,377.00,Pago dividido en dos cuotas
1493,244,5,10,2023-11-28,3,262.40,Aplicado descuento promocional
1494,245,6,11,2025-03-18,4,689.40,Compra para evento corporativo
1495,246,5,9,2025-04-15,4,190.20,Aplicado descuento promocional
1496,246,1,1,2025-06-15,4,5.80,
1497,246,4,8,2025-05-02,2,671.20,Aplicada política de cliente VIP
1498,246,3,6,2025-11-18,4,2046.55,"Cliente recurrente, prioridad alta"
1499,246,6,11,2025-12-10,1,220.00,Venta con seguimiento comercial
1500,246,7,13,2025-10-12,4,206.05,Venta con seguimiento comercial
1501,246,4,7,2025-07-24,4,324.40,Aplicado descuento promocional
1502,246,6,12,2025-08-08,1,290.40,Pedido entregado en horario solicitado
1503,246,6,11,2025-08-09,4,473.70,
1504,246,6,11,2025-11-21,4,95.20,Devolución parcial procesada
1505,247,9,18,2026-04-15,4,270.00,"Cliente recurrente, prioridad alta"
1506,247,3,5,2026-04-28,4,563.55,"Cliente nuevo, primera compra"
1507,247,7,14,2026-04-11,2,126.00,Cliente solicitó comprobante electrónico
1508,247,7,13,2026-03-29,4,286.90,Devolución parcial procesada
1509,247,3,6,2026-04-18,6,835.65,Solicitud especial de empaque
1510,247,1,2,2026-04-26,4,69.50,Pago dividido en dos cuotas
1511,247,6,12,2026-04-29,2,283.00,Venta con seguimiento comercial
1512,248,8,15,2026-01-09,4,3810.40,Aplicada política de cliente VIP
1513,249,3,6,2026-02-22,5,3386.20,Pago realizado con transferencia bancaria
1514,249,9,18,2025-11-04,4,439.00,Pago realizado con transferencia bancaria
1515,249,2,3,2025-10-18,4,315.40,Pago realizado con transferencia bancaria
1516,249,5,9,2026-01-01,4,1088.00,Coordinación con logística externa
1517,249,8,16,2025-11-06,4,760.60,Pedido entregado en horario solicitado
1518,249,2,4,2026-03-09,4,254.00,Pago dividido en dos cuotas
1519,250,1,1,2025-01-19,4,443.70,Pago dividido en dos cuotas
1520,251,1,2,2026-01-09,4,603.40,Coordinación con logística externa
1521,251,3,6,2026-04-10,2,259.60,Aplicada política de cliente VIP
1522,252,1,1,2026-02-23,5,57.80,
1523,253,5,9,2023-04-22,4,203.60,Aplicado descuento promocional
1524,254,2,3,2025-09-14,4,84.00,Aplicada política de cliente VIP
1525,254,6,11,2025-02-15,4,490.10,Pago realizado con transferencia bancaria
1526,254,9,17,2025-12-14,4,268.50,"Cliente recurrente, prioridad alta"
1527,254,6,12,2026-01-10,4,453.85,"Cliente nuevo, primera compra"
1528,255,8,16,2024-12-13,5,411.80,Pago realizado con transferencia bancaria
1529,256,7,14,2025-06-12,4,45.50,Pedido entregado en horario solicitado
1530,256,2,3,2025-12-16,5,85.90,Solicitud especial de empaque
1531,257,5,9,2026-04-10,4,87.60,Pedido entregado en horario solicitado
1532,258,1,1,2025-12-10,5,377.25,Cliente solicitó comprobante electrónico
1533,259,9,18,2024-07-16,4,22.50,Aplicado descuento promocional
1534,260,8,15,2025-12-30,4,321.40,Compra para evento corporativo
1535,260,3,5,2026-02-14,4,304.20,Pedido entregado en horario solicitado
1536,260,9,17,2026-04-08,4,293.45,Entrega coordinada desde tienda
1537,260,5,10,2026-03-01,4,660.00,"Cliente nuevo, primera compra"
1538,260,3,5,2026-02-16,4,128.30,Entrega coordinada desde tienda
1539,260,4,8,2026-02-04,4,49.90,"Cliente recurrente, prioridad alta"
1540,261,3,5,2026-03-22,4,221.70,Coordinación con logística externa
1541,261,5,9,2025-08-25,4,97.90,Pedido entregado en horario solicitado
1542,261,2,3,2025-11-12,3,401.40,Pago realizado con transferencia bancaria
1543,261,7,13,2026-01-09,4,485.20,Devolución parcial procesada
1544,261,1,1,2025-12-24,4,21.00,Entrega coordinada desde tienda
1545,261,6,11,2025-04-06,4,186.45,Solicitud especial de empaque
1546,261,3,5,2025-06-04,4,1315.40,Venta con seguimiento comercial
1547,262,9,18,2025-09-20,4,137.60,Cliente solicitó comprobante electrónico
1548,263,1,1,2026-03-04,4,1467.30,Venta con seguimiento comercial
1549,263,5,9,2026-03-16,4,399.00,Entrega coordinada desde tienda
1550,263,3,5,2026-04-11,4,366.30,Solicitud especial de empaque
1551,263,4,7,2026-04-18,4,136.90,Pago dividido en dos cuotas
1552,263,4,7,2026-04-22,5,42.70,"Cliente nuevo, primera compra"
1553,263,3,5,2026-04-23,3,65.70,Solicitud especial de empaque
1554,264,3,5,2026-04-17,4,199.60,Venta con seguimiento comercial
1555,265,1,2,2026-04-01,3,700.80,Aplicado descuento promocional
1556,265,4,8,2026-04-13,4,156.90,
1557,265,5,9,2025-10-22,1,517.40,Aplicado descuento promocional
1558,265,8,16,2026-01-23,4,430.00,Compra para evento corporativo
1559,265,4,7,2025-11-21,4,675.50,Aplicada política de cliente VIP
1560,265,5,9,2025-11-29,2,66.15,Coordinación con logística externa
1561,265,7,14,2025-11-21,4,255.00,Devolución parcial procesada
1562,265,4,7,2026-04-14,4,539.80,Venta con seguimiento comercial
1563,265,1,1,2026-02-19,4,218.00,Pedido entregado en horario solicitado
1564,265,5,10,2025-12-13,4,81.20,Pedido entregado en horario solicitado
1565,265,4,7,2025-12-17,4,486.60,Cliente solicitó comprobante electrónico
1566,266,8,16,2024-02-18,2,695.60,Venta con seguimiento comercial
1567,266,3,5,2025-03-05,4,113.70,Cliente solicitó comprobante electrónico
1568,266,5,10,2024-07-24,4,1212.15,
1569,267,1,2,2025-03-22,4,512.15,Solicitud especial de empaque
1570,267,8,16,2023-11-14,4,366.50,"Cliente recurrente, prioridad alta"
1571,267,7,14,2024-02-28,4,14.90,Cliente solicitó comprobante electrónico
1572,267,5,10,2025-12-09,4,408.40,Compra para evento corporativo
1573,267,9,17,2025-12-28,4,362.90,Pago dividido en dos cuotas
1574,267,4,7,2026-02-21,4,24.00,Cliente solicitó comprobante electrónico
1575,267,4,7,2024-11-24,4,1077.20,"Cliente nuevo, primera compra"
1576,267,1,1,2025-08-09,3,111.00,Coordinación con logística externa
1577,267,3,5,2023-06-29,4,3805.65,Pedido entregado en horario solicitado
1578,267,1,2,2024-06-27,4,1000.70,Devolución parcial procesada
1579,267,6,12,2023-02-25,4,334.10,Pedido entregado en horario solicitado
1580,267,7,13,2024-05-18,1,235.05,Aplicado descuento promocional
1581,267,1,1,2025-12-28,4,309.10,Pago dividido en dos cuotas
1582,267,3,6,2025-11-19,4,50.80,Pago dividido en dos cuotas
1583,267,5,9,2024-04-23,3,81.40,Cliente solicitó comprobante electrónico
1584,267,3,6,2024-12-27,3,124.50,Entrega coordinada desde tienda
1585,267,4,7,2025-02-16,4,743.10,
1586,268,6,11,2026-04-18,3,149.70,"Cliente nuevo, primera compra"
1587,268,2,3,2025-02-07,4,1239.30,Coordinación con logística externa
1588,268,9,18,2025-03-15,4,160.80,Coordinación con logística externa
1589,268,1,1,2025-06-16,4,981.30,Pago dividido en dos cuotas
1590,269,7,14,2025-11-09,2,115.60,Aplicada política de cliente VIP
1591,270,4,7,2025-05-19,4,370.90,Aplicada política de cliente VIP
1592,270,2,4,2025-01-31,4,244.00,Pago realizado con transferencia bancaria
1593,270,6,12,2025-05-10,4,270.50,Entrega coordinada desde tienda
1594,270,4,7,2026-01-23,4,762.30,"Cliente recurrente, prioridad alta"
1595,270,4,7,2026-03-01,4,550.70,Pedido entregado en horario solicitado
1596,270,6,11,2026-02-23,4,3998.90,Venta con seguimiento comercial
1597,270,5,9,2026-02-19,5,2206.70,Entrega coordinada desde tienda
1598,270,4,8,2026-03-17,4,155.80,Pago realizado con transferencia bancaria
1599,270,5,10,2025-04-27,4,151.20,Aplicado descuento promocional
1600,270,1,1,2025-06-08,4,128.80,Devolución parcial procesada
1601,270,6,11,2025-08-01,4,582.00,Devolución parcial procesada
1602,270,5,10,2026-04-14,4,375.80,Pago dividido en dos cuotas
1603,270,4,8,2026-01-18,4,1967.25,Devolución parcial procesada
1604,270,4,7,2025-05-29,4,19.80,Aplicado descuento promocional
1605,270,5,9,2025-11-12,4,491.10,"Cliente recurrente, prioridad alta"
1606,270,7,14,2025-12-20,4,189.90,
1607,271,9,18,2025-07-28,6,797.20,"Cliente nuevo, primera compra"
1608,271,1,1,2026-04-29,4,89.50,Pago dividido en dos cuotas
1609,271,7,14,2025-12-27,6,86.00,"Cliente recurrente, prioridad alta"
1610,271,4,8,2025-11-24,4,7.80,Devolución parcial procesada
1611,271,4,7,2025-12-28,4,544.10,Coordinación con logística externa
1612,271,1,2,2026-03-27,4,65.15,Aplicada política de cliente VIP
1613,271,2,3,2026-01-03,4,74.70,Entrega coordinada desde tienda
1614,271,8,16,2025-11-22,3,75.30,Cliente solicitó comprobante electrónico
1615,271,1,2,2025-10-01,4,219.80,Compra para evento corporativo
1616,271,7,14,2026-03-13,3,936.50,Cliente solicitó comprobante electrónico
1617,272,6,11,2026-04-20,4,680.60,"Cliente nuevo, primera compra"
1618,272,8,16,2026-02-03,4,576.00,
1619,273,2,3,2024-06-04,4,424.70,Venta con seguimiento comercial
1620,273,9,18,2024-05-12,4,172.70,Coordinación con logística externa
1621,273,7,13,2024-03-12,4,346.45,Compra para evento corporativo
1622,273,9,17,2023-11-13,4,617.60,Pago realizado con transferencia bancaria
1623,274,8,16,2025-12-24,4,44.50,Compra para evento corporativo
1624,274,9,17,2026-02-19,4,119.10,Venta con seguimiento comercial
1625,274,2,3,2026-01-24,4,187.00,Cliente solicitó comprobante electrónico
1626,274,4,7,2026-04-07,4,133.50,
1627,274,5,10,2026-03-29,4,295.10,Pago realizado con transferencia bancaria
1628,274,9,17,2025-12-22,2,496.85,Venta con seguimiento comercial
1629,274,9,18,2026-04-20,4,267.00,
1630,274,5,9,2026-04-10,3,51.50,"Cliente nuevo, primera compra"
1631,274,6,12,2026-02-25,4,569.00,Entrega coordinada desde tienda
1632,274,2,3,2025-11-29,4,22.50,Aplicada política de cliente VIP
1633,274,9,18,2026-04-05,4,500.80,Aplicada política de cliente VIP
1634,275,5,10,2025-02-27,4,114.90,Compra para evento corporativo
1635,276,2,3,2024-08-13,4,4305.75,Entrega coordinada desde tienda
1636,277,3,6,2026-04-17,4,559.20,Cliente solicitó comprobante electrónico
1637,278,6,12,2025-11-04,4,599.45,
1638,278,3,6,2025-04-17,4,277.40,Compra para evento corporativo
1639,279,7,13,2023-11-14,4,139.00,Compra para evento corporativo
1640,279,8,15,2024-08-06,4,3232.30,Pago realizado con transferencia bancaria
1641,280,7,14,2026-04-17,4,356.10,Pago realizado con transferencia bancaria
1642,280,1,2,2026-03-08,3,202.30,Devolución parcial procesada
1643,280,7,13,2026-02-07,4,424.60,Coordinación con logística externa
1644,281,7,14,2024-08-25,4,142.90,"Cliente recurrente, prioridad alta"
1645,281,5,9,2025-09-28,4,296.20,Pago dividido en dos cuotas
1646,282,2,3,2024-11-27,1,293.75,Coordinación con logística externa
1647,282,2,3,2024-08-18,4,206.50,"Cliente recurrente, prioridad alta"
1648,282,6,11,2024-12-28,5,79.40,Aplicada política de cliente VIP
1649,282,5,10,2025-01-06,4,460.70,Pedido entregado en horario solicitado
1650,282,2,4,2025-11-26,4,17.40,Pago dividido en dos cuotas
1651,282,2,3,2025-10-22,3,93.20,Venta con seguimiento comercial
1652,282,5,9,2025-10-19,5,133.50,Aplicado descuento promocional
1653,282,2,3,2025-05-22,4,383.60,Devolución parcial procesada
1654,282,9,17,2025-11-10,2,33.70,Compra para evento corporativo
1655,282,5,10,2025-01-13,4,404.20,Cliente solicitó comprobante electrónico
1656,282,8,16,2024-10-21,4,135.20,Venta con seguimiento comercial
1657,282,2,3,2026-03-27,4,318.30,Solicitud especial de empaque
1658,282,6,12,2026-02-05,2,243.30,Compra para evento corporativo
1659,282,2,4,2024-10-12,4,192.75,"Cliente recurrente, prioridad alta"
1660,283,8,15,2026-04-15,4,107.05,Compra para evento corporativo
1661,283,4,8,2025-05-16,4,74.70,"Cliente nuevo, primera compra"
1662,283,3,5,2024-07-20,4,17.50,Venta con seguimiento comercial
1663,283,2,3,2024-12-06,4,426.00,Coordinación con logística externa
1664,283,7,14,2024-12-27,4,146.00,Devolución parcial procesada
1665,283,7,14,2024-07-15,4,417.50,Pedido entregado en horario solicitado
1666,284,2,3,2025-11-17,4,324.50,Solicitud especial de empaque
1667,285,3,6,2025-10-06,4,119.40,Devolución parcial procesada
1668,286,5,10,2026-02-20,3,17.50,Coordinación con logística externa
1669,286,4,8,2025-12-01,4,18.75,Solicitud especial de empaque
1670,287,3,6,2026-02-09,4,93.20,"Cliente nuevo, primera compra"
1671,288,3,5,2023-03-21,4,180.40,Aplicada política de cliente VIP
1672,288,5,9,2024-12-17,4,184.60,Devolución parcial procesada
1673,289,2,4,2025-11-09,4,31.20,Aplicada política de cliente VIP
1674,289,7,13,2025-12-20,6,35.60,Compra para evento corporativo
1675,290,4,8,2025-11-02,4,1062.60,"Cliente recurrente, prioridad alta"
1676,291,8,15,2025-11-15,4,29.80,Pago dividido en dos cuotas
1677,291,4,8,2025-11-29,4,18.70,
1678,291,7,13,2025-12-25,4,286.40,Aplicado descuento promocional
1679,291,3,6,2025-07-14,1,64.90,Coordinación con logística externa
1680,291,9,17,2025-04-15,4,2173.80,Pago realizado con transferencia bancaria
1681,291,9,17,2025-03-13,4,740.25,Pago realizado con transferencia bancaria
1682,291,6,12,2025-11-28,4,56.25,Coordinación con logística externa
1683,291,1,1,2026-02-11,6,213.10,Pago dividido en dos cuotas
1684,292,7,13,2025-09-16,2,45.50,Entrega coordinada desde tienda
1685,292,7,13,2025-11-03,2,131.20,Aplicada política de cliente VIP
1686,292,2,4,2025-08-20,4,254.00,Aplicada política de cliente VIP
1687,292,9,17,2026-01-24,4,325.30,Aplicado descuento promocional
1688,292,2,3,2025-12-28,4,339.80,Pedido entregado en horario solicitado
1689,292,5,10,2025-07-30,4,6983.40,
1690,292,2,3,2024-09-18,4,1049.70,
1691,292,4,8,2026-01-01,1,246.55,Devolución parcial procesada
1692,292,3,6,2025-05-02,4,108.80,Pago realizado con transferencia bancaria
1693,292,3,5,2025-08-19,4,74.50,Aplicado descuento promocional
1694,292,6,12,2024-07-20,4,196.40,"Cliente recurrente, prioridad alta"
1695,292,2,3,2025-11-29,4,195.40,Venta con seguimiento comercial
1696,292,6,11,2025-11-22,4,322.00,Cliente solicitó comprobante electrónico
1697,292,9,17,2025-12-28,4,200.70,Pago dividido en dos cuotas
